387288.15386121144,346898.3952228799,306327.73212078743,308597.3511545664,305304.4800228864,235173.07841303904,189005.05537624552,199295.1950065806,165828.16308992513,170487.72389337563,174542.29323561458,174792.81004228353,164938.48473024787,107512.55570799,136131.22531017236,129032.52140813106,113385.3542452286,117923.21569784562,102233.50861527967,111921.99277493276,108042.9592051488,77976.24695731499,74220.59862498722,78328.64414289838,75312.8986924221,67000.0554314344,81905.6078616969,69421.66756446203,70172.97154737626,73722.68104001235,64478.39552681929,75241.4849269051,61038.1435150517,58216.400746287014,57970.66663283003,59169.32185830299,55082.32848335948,48111.29248331532,54092.39243926835,55615.16229565444,59425.113748814176,38268.906833899295,47229.822444631136,40080.20506275311,51591.16425710298,44217.56894029207,44907.89641780025,31436.212483618645,40048.03707103222,47715.96880571252,37225.00845360325,41543.01368037334,38412.204088831546,51657.97382926424,39747.549099154836,37380.2205038732,40258.03771579775,23550.835141422434,49310.04459288237,30206.06516116556,38228.24710664296,31802.42000029333,28098.90087098317,42646.744254755344,30814.392474428634,29665.028840728202,31247.81454749214,28778.94308227898,37303.54043130263,33724.99175001798,46941.39029777124,35996.82650071286,42524.92551647282,28726.53606949718,29638.494264763605,39141.47350259221,38041.28039696179,32439.264306748093,20987.592647428668,23335.86079540902,25772.939597390192,24307.274495662972,29743.38760529536,27677.13871511407,21897.803743913584,32641.346443650673,35881.55769671168,28440.324635050478,28030.58507023278,26309.33121908584,30008.938584569798,31645.832679667674,20921.352396849426,31610.93321280806,26542.882390728053,22581.198634846874,25532.578789371666,29395.90066993,29712.809407613808,28431.603198180444,25162.02289590885,28117.972084870267,28095.795915017537,27132.454820379855,37090.672361402445,29659.285566738756,22882.06086134004,26025.796931193694,19108.288209541122
442745.8695642878,301298.78228369105,337868.257929598,226111.35193240893,267140.42083730025,222311.33047734588,192851.2819182247,166143.8702481254,181747.6407559326,187421.34487635948,163813.28165821388,116443.21952278036,137363.4160416815,102634.53769088851,116220.63012580905,147176.73769672765,106551.83215000898,99649.97705087486,95260.81142912716,87241.49344335613,73162.1813003122,72022.20941638728,60753.67736679831,79700.57189440347,59486.464493140804,72849.66425022003,75832.88034099629,65670.94181659528,76198.64516363219,80127.26713507088,46698.23030162393,69013.089200274,43730.34255435748,57184.91356843209,65893.26415806092,59190.39543042246,57976.32835157646,51931.55938456094,41981.62816849845,44062.94131660277,45590.63474701522,39531.34413470342,45895.716331106596,44214.750496385015,43026.511998165646,40616.72811139942,42456.6866143079,53648.03160475283,44182.489294250154,41828.59270349276,55299.549691934466,37847.27560690403,41360.390010084535,33512.625685152925,37292.830159484634,44714.10063764544,48059.316707578524,38969.50660271016,31251.60176703751,36399.59539197955,34831.773205102894,31220.634920224027,34357.10998120406,43991.45656084819,30369.10232091131,40680.45877175071,35585.02960661704,35506.52102540541,33402.02007346067,41738.87098146341,42650.89407617914,38422.05804087767,33005.36535925194,31465.991097948914,30296.447981834408,47385.24970958849,31570.59161721678,33789.02498542967,32758.855991650817,27767.943126836242,23238.3188642042,34118.82183961201,31278.165375638695,28460.54548417361,35206.53332389188,25186.243733406773,28790.161896355363,27673.131966663375,35867.79952713197,34314.209998963284,23940.997275477315,30995.437761805548,21155.664059947965,28060.635567197678,25574.4591218854,24153.00704517826,26809.92216972046,26021.755714238487,24987.572366026703,34318.654738234596,23222.025685069166,27571.59861943293,33626.109755836864,29020.636826075563,27464.12276303627,27161.674595052875,28021.07779833835,23692.752002267895,20387.228728368365
285644.06035833206,328276.88420616265,244082.1401190831,243142.8107941098,182417.35361760287,185163.1297069812,236522.613343361,195394.37592099007,152920.64874224836,192002.16716928474,164304.91684637548,138819.04739059645,144422.91595422724,108247.3191519629,136125.77266327618,120612.85642957056,78907.83729658186,108368.32430834227,102460.14962723892,84621.7024368362,82347.14897363016,104824.7283759335,99226.3854581025,69303.2437245857,62023.81906504559,76937.76110602226,85586.88772628119,65516.94983669086,64799.63001327685,65950.9419688412,69714.78161430758,64718.675844987505,48598.24374523552,66684.07292312972,55528.029605185024,55524.785669686986,64318.081301146085,55838.59378726609,48968.49149889317,50719.73832670065,49426.839244707975,50145.690239242715,59648.92365967813,41730.4506941964,44690.71172725246,47927.86289618769,42067.733956664306,44839.42987450878,30615.81735315696,33867.50306305851,56076.56189567466,38273.478298462775,40556.25147155141,42289.38751608484,46022.09259116294,33207.11995214102,33034.47972701377,50934.60188417578,37913.115835788034,32650.329607017484,39523.52008656367,36931.47711871415,35507.06946882807,42470.146649585666,36444.82464640378,34167.2258824627,32140.87019240429,35826.271154294445,30090.60839251891,28513.042349472602,32552.49029184945,35554.29658556857,28239.591481271364,37504.04578113111,33156.06868782871,27160.86445310137,34842.03286612094,43119.05978915711,29761.805704714912,31015.414959543014,25836.88493794957,24699.975118847502,35086.97351276383,28841.350567054502,24177.746109119264,25486.60346214453,33598.95594686658,25637.53948713132,41520.97204165903,31460.68084157631,34938.34153817644,37245.035891327316,25202.169735440693,33374.60778342647,30964.195228958302,28923.027393043,24203.50856550094,29692.192947099687,28393.783913919146,30389.057693491308,34107.38556313968,29194.32378453122,29445.707496615712,25757.30127479775,23180.989861810824,33633.01232616009,29361.529303138308,27136.309150203717,24121.547230778557
295502.8101036989,257118.5346340349,302687.1852926821,279680.3896051143,167243.03614907849,197082.65037445197,205257.34282041164,183588.0393441201,127787.59307102062,113178.67044609375,144344.9641402328,127050.48923299935,131936.58081929592,124997.94766936202,102043.7509079414,98611.93013699369,93266.465321686,111550.21785061061,83819.31217526509,105854.25904955807,94937.7114680524,84829.71086427689,78587.57850978746,80846.72817909287,76568.22868953951,71961.7052848552,73478.65205352672,63649.037025324855,68476.23338720496,57933.378428306154,51819.37296740268,39365.70391121331,61075.282253741556,62909.310622039855,54970.10312509693,55046.830965595494,61245.19740280871,54692.26883999067,55839.107980738154,41911.79899816706,57043.14516534629,60627.08652089494,40075.504650222116,47768.52096006888,48890.97166333949,48390.193991185195,31370.208557587637,43379.356824685376,41025.15461582149,49629.07848350322,34422.125936669654,44201.960549890806,32505.171190305926,37294.79388193543,28745.962147975955,38953.32970952635,31448.477051430164,39382.73791598933,35563.06227445867,40622.56836633695,52847.13184802045,45138.2608311123,38619.51753822148,33076.11421295674,33919.2901626632,31179.43208844903,38002.88245962104,25088.182204569486,31094.41240210445,39082.732081786206,29971.893875766444,37089.510798263145,41702.46487052139,30964.93781470181,37959.25597771478,27339.20302548222,28868.846936429243,31847.84899411576,36699.0265606837,34049.64068238516,27505.46072215039,27540.327145545005,24033.58089754042,35665.73528726718,30869.902593845436,28064.198968168497,29976.442158358277,32957.46954076075,36458.81584889471,32574.08475795708,36612.92418103906,27228.704395500197,32835.937697881454,31862.508698405105,23957.214028639126,24885.430946727945,27223.293682445674,29274.244663582504,24835.02092694973,34115.37595406753,30366.705732833172,24146.512886719353,22894.506500267962,28865.338094661674,26925.163352642376,21916.766235195737,21990.625382105827,27401.69267179532,17368.704808047372
311560.1564826518,309579.8683909265,258764.26750613874,242960.9526236919,189994.28786228472,182061.20593042386,185937.76763457878,166878.39811136853,139149.27867542632,132570.01244538353,157628.16376279076,115239.84827765287,87473.81569124272,120842.69288075136,96644.87804468804,114830.10836065457,70685.77842273713,78237.30452197675,104947.94977267997,90620.7717815817,98508.21207866467,99608.04849732402,65581.42179917557,82958.23174305161,56739.749420167274,87552.8143256321,66390.60131807845,60173.38105424941,71832.19440987623,59269.73989056656,48517.88950326372,64622.533050668884,43363.40061133656,56266.59177761453,56055.48798800471,48280.57336626674,51660.30367643642,44145.05452928847,43514.71727600419,48075.004655334415,41471.783128551804,50800.46717500572,38928.248733570406,39615.72130254823,48785.3553864139,38571.81863464027,37937.2851560353,44430.50979247189,37705.51014239725,45189.34934318866,35432.69494554043,43674.7954532469,40694.898651306095,46641.577532285206,33612.76979798883,34630.665576143176,37042.78648144368,29092.56842645116,48418.16510165682,29595.55927516908,38712.06022889424,45089.031501577214,45705.12480044453,41410.66619162407,32090.290957719757,37636.739956650286,44166.89419783672,43697.778381847864,32033.387972403885,32317.047903795577,34479.73179891626,27096.044491992325,40126.95117697683,26481.06652532773,23349.96598195161,39046.64301219304,37403.14821147143,31490.90651350007,35781.268774773605,30572.44642567663,37110.86098061665,36668.0661573156,35443.458716621666,26213.66572631046,30553.43636808799,36317.10586338384,32225.48550024515,30165.321856808598,29631.478464689804,25580.050504617575,31692.687762341255,32291.383982406624,31547.744842436197,36142.4201451995,25524.508160548776,29488.805097406763,20218.74685762786,28359.914902176544,26251.956032106995,29171.80058782105,22991.003443922775,30634.547463034345,30136.928088923647,23737.47469056363,32605.205201084504,26746.31521019065,26292.312573535775,27877.28849488239,21783.478804787046
338456.1828555384,314972.9336174554,259060.76563529414,208858.9107433985,205437.14661511185,202681.80853805866,143776.95671677776,212049.28199399106,178537.9220640746,151251.61703249757,113152.92205759697,128735.48817459532,84838.58685586281,129545.64318204073,128192.70661374307,85752.74350288452,89915.35507420276,91985.16340243256,85248.96774679063,84004.68625213175,72084.68753906271,89419.42084084706,62524.55106908636,67493.32316933962,69837.16077821823,78131.93886469485,61531.36985675716,73318.28804366538,58810.92576236879,56831.93341301125,65617.80596505145,61566.43038526545,50621.23843500267,70158.09298476804,69487.70035248606,55301.64117421321,46974.03363274028,46200.1393022634,48983.03837503255,46133.84124029091,52654.09129984945,48636.88712783035,46214.69410935653,48227.44513135306,45499.648915986036,54398.54379191753,41017.19234079188,42109.52874432091,44611.43281044815,44950.466011651115,42350.65846869801,34787.96941302126,38731.19998406296,41903.85347078731,54979.88079732206,30652.63699249263,31329.190902618564,28719.778060847417,32030.45028513626,28063.972706354652,37914.89866693148,28190.491792813882,38050.93458253338,33570.887686003916,28970.311201017925,34068.50528789679,40045.133412247094,40328.41992527741,31420.62239860643,32176.99987110426,27632.435795380585,41095.54797766673,29791.524246564844,31890.400989811762,39143.81509048054,33216.97797854892,33663.81969244465,36628.69399404439,27232.850949339445,39445.40336348778,28137.94401959209,33766.316251148564,31577.61205151254,30469.67329325502,33519.59706915369,34868.04065916623,37319.723748098906,34819.59020861428,35143.65242996933,24698.560064038968,31359.995154890683,26642.768938572706,27318.818098761378,19451.5316322612,27531.885273213375,27982.43792753968,24298.577366958263,33860.228792149435,31628.44342399312,26161.534699054475,28614.742901366488,23742.914661279705,25511.789473846715,31242.612708172263,28207.112812501786,22211.80802541683,29097.535935886623,22923.322064118685,24486.55870903718
335436.2139104215,335361.6291525996,210708.15361458506,224066.21616894184,196898.68350973458,156572.16790807396,175677.1342085274,138458.49971271245,123028.77118515634,155545.2282292479,168099.8825944004,127178.92761949298,117353.37850282746,106068.91861036631,99579.42170709246,91714.99127733623,85976.12595605188,89223.76629556995,113714.72173248348,84421.63205911785,75972.55083415905,104569.23610720296,92400.94047989925,66618.11919039881,75879.50471338174,76680.62574276201,66399.53545505585,57999.65688335237,86000.40175120253,84446.64052607518,61835.13271440484,51381.230710317424,45594.35471541766,65710.53005239139,63051.160968072625,56212.49749433799,70679.21970381375,52797.68145027676,48586.988743958216,70098.11491509601,44302.86171349732,47708.95256134389,40322.33681054641,35832.870063205526,57462.193828332805,43171.26391765559,57192.965266901054,36311.729849118514,31446.264050630205,43533.56697691375,43641.236929545485,40391.36995700067,43209.900574021245,37585.7005862185,33852.15529436578,37748.56492276932,39377.48188178988,33970.334238089315,44024.52081323305,44136.46658102941,34351.28293090704,34280.6819286998,33035.14207998318,54619.32305082446,42299.683450786666,38890.48086149087,44449.19275796546,36662.297920271994,24485.893115011077,26947.72169307668,32872.94588405657,43764.21463262909,31727.7999230106,30298.761674237143,32313.952925662,34475.583847302434,36736.959665981296,37003.77545164685,28068.434694413183,24338.030038145916,35127.56532791441,27712.151567274286,34123.1235643764,31109.900194778704,31259.94498004226,30234.25388789232,28063.371849087023,25370.135603161452,35372.62410763894,31854.379734997165,28494.564738404915,26124.974657794857,30280.800859503383,25312.43655237121,23130.17977730279,35354.476813029556,21689.857306933423,30619.631351216944,24506.077987237688,27581.144264815386,24437.6253156845,25509.53879144931,23862.630423442377,22268.901066882456,24928.58049765632,28692.6599382789,27368.023021659472,18745.69355670975,22484.945796457912
309552.4789094936,335929.9287221257,239985.16358450873,204334.82660192336,255061.92859098068,220255.68925235694,171333.66115557318,195510.72840387918,173006.8542289905,109343.48790117711,158382.51973379287,115788.2828354373,99117.99053502656,84708.69167711149,109091.71499647165,111592.85599058802,119802.25997885523,91333.69186946111,97270.96102023277,75851.96551326722,64740.36255320214,71224.93211201314,75374.31941496639,67568.05828111578,53803.92661563051,69372.15502607591,48954.80111214327,71408.27887866636,36709.80903344401,66397.9700250075,63033.097529214785,57135.47781599248,59451.40335617135,60518.60027653177,43937.27699571924,70205.89770562235,53110.63135207393,45312.482884561374,45661.49750946148,47765.76215529638,51600.12652394617,39805.46713788803,41248.45838545177,38690.80957507939,50679.76726717506,40649.590103448136,43959.26072723893,46712.958747525394,38528.735170516906,46347.21330247019,41806.71596395029,49000.40456759447,32538.236784608252,33815.321531916044,30625.836289348204,44069.81947635242,38362.29212047618,41767.984184406465,38751.37917921146,38317.23381292325,43168.47727228706,35269.13806553683,33658.45568956889,38235.690350755125,37686.165369147064,35490.025311452766,40898.828615402446,36972.827447153635,29417.226069027405,34072.789621007585,37177.82715370446,35946.44194527288,26519.57510731401,33305.87923192459,31976.444237546537,30763.615354301353,27294.694220088175,40156.51415157362,27774.062303904066,30680.248893142332,29363.218872948964,20802.543493023157,30105.092607897182,27056.128773677836,29619.96208114113,31640.55888121569,32643.610346197976,29001.81618217397,32800.31316669643,31595.042905158512,25590.74548261261,27578.985012470246,25670.657393297737,32443.938565500135,26666.046353195194,25088.111904731843,25307.92843841185,25463.476081525307,30008.934125864795,28062.491242775763,29206.16974858006,23312.00806448059,24693.605815259452,30758.046773809918,29845.134425141052,22599.612139882396,25285.91805475129,26529.47907360003,26690.275909634438
474434.9497698493,240370.341928951,304364.8563205609,250362.38125521646,243543.69641481948,231033.09286917787,160155.64506987509,146609.66807495174,144837.78057042562,138588.83337165517,123238.5717667145,120824.34401088767,121804.12020215046,96305.8331804291,84184.25691918297,101618.79583484898,94618.2767529645,110789.69952677184,88831.72918288197,88471.01905334291,88922.17683047401,88405.52539092739,93230.02348847753,76586.46063446571,72003.63678776902,67267.34813626624,72569.70368872363,62567.663831815786,60528.339898294296,50808.60278068479,66595.77377134285,62953.64927238566,55798.18163600292,52280.203643909466,69813.3767000422,48731.13915825548,51577.00667126431,49899.91963902199,66122.80586394061,46621.69832697008,45834.76521870282,70628.35307054775,49523.42702996795,47840.31373918599,43518.54536647193,46029.66913701641,47562.9166006475,46297.850095517606,35952.95947909424,51280.49593651596,39365.32462159846,52452.944797201475,40817.1955724192,38927.259384035155,35843.73413388459,36224.74744423706,32683.767036848385,42222.84142852251,40433.567659088265,40968.814804450754,30837.97391962163,37755.36427091995,36098.18643594698,36094.19267539299,31693.73270310294,38522.18404421685,29687.424948003314,34565.335252112076,33570.139916516244,33979.196751415555,31131.34762645763,30911.82470479591,31377.590013511013,28687.70903702252,28714.665220360144,29105.20929747189,18867.53313341327,30117.81460400792,25322.5684419489,31096.607034069428,30864.64137072066,34895.58155083186,33989.6745637462,27353.704351543543,32367.76608535159,29137.60471557501,28236.474643503676,34229.11864127609,32467.715091078604,32805.06787293749,29198.383930326345,26264.650079779003,33637.39993666246,25727.430913892556,31128.632031663477,25331.691681115226,24895.99775045889,31451.17833153416,26567.475291427705,38356.49345240964,30436.544589985133,30121.530593673964,31852.76285040146,23108.915711069243,30586.629393811145,25617.456298702356,30464.414449939646,22158.392253311915,21419.62824500126
258338.81507622334,327352.89998114994,222168.7649685977,237819.99285613358,198951.91314718407,228622.62979604042,201650.76500231161,171048.77280994426,157988.71751587608,165260.6686589248,125085.48151205131,109522.97383763763,125346.17581301896,119496.4515620036,93783.39577600612,80481.61593933732,82382.60957370757,70819.80244861041,95085.9308204253,91272.89280228321,86549.83057989474,71739.76201485241,72607.27177006948,74889.08788384078,98859.36817009692,73822.88067061375,69603.86655654413,69779.8200412298,60361.724934947386,66210.43327412439,65816.84888601449,50632.276952301734,48841.82985537732,52116.55157436687,63227.8836486823,55963.36583728777,52765.98198063044,53209.53708469394,54558.132794324454,55905.83301734002,46636.398774077585,50952.007043630154,55831.49313456171,43678.334377863466,42025.28552495388,50013.568115633745,42333.36464507566,35210.523398512836,47299.034275144186,37420.31295521755,40335.19665927319,31010.841568356704,37993.936240448005,36042.93410093237,38433.59464076863,41521.618831359105,39346.3997005163,36611.17907419142,46479.89391032254,48857.17697792273,44529.70561865554,29924.656452320596,42867.1564839653,43716.6966741484,33214.75524406439,39218.55294890665,43095.12022228589,36401.84076813578,41998.51174638662,29003.170446900942,38055.63409279475,38695.70672344201,35353.32465374541,38855.14115002334,42104.81349669396,46230.98461228958,38142.08340101217,36993.575889183165,33048.275670960385,40428.85619465733,42618.28489918233,29241.6158618586,35387.514482417915,23712.127402752696,27613.330041511792,32950.40624463128,30540.81980732949,27446.820803911327,27114.671746241635,33956.13548007642,33780.11044801596,29585.233010789387,20568.627700896224,14742.342080688915,31477.776720498023,26914.156786066582,26425.004936365905,25331.204217049617,30304.592913271168,27550.72859571075,31186.583266883586,21900.979418834708,24365.035853298366,25728.018864056583,23906.646965735472,22761.203697495825,28082.570814494822,22343.767193166168,23917.309656444213
